gene,entrez
MIA2,117153
MIA3,375056
MIAT,440823
MIA,8190
MIB1,57534
MIB2,142678
MICAL1,64780
MICAL2,9645
MICAL3,57553
MICALCL,84953
MICALL1,85377
MICALL2,79778
MICA,4276
MICB,4277
MID1IP1,58526
MID1,4281
MID2,11043
MIDN,90007
MIER1,57708
MIER2,54531
MIER3,166968
MIF4GD,57409
MIF,4282
MIIP,60672
MIMT1,100073347
MINA,84864
MINK1,50488
MINPP1,9562
MIOS,54468
MIOX,55586
MIPEP,4285
MIPOL1,145282
MIP,4284
MIR155HG,114614
MIR17HG,407975
MIS12,79003
MITD1,129531
MITF,4286
MIXL1,83881
MKI67IP,84365
MKI67,4288
MKKS,8195
MKL1,57591
MKL2,57496
MKLN1,4289
MKNK1,8569
MKNK2,2872
MKRN1,23608
MKRN2,23609
MKRN3,7681
MKS1,54903
MKX,283078
MLANA,2315
MLC1,23209
MLEC,9761
MLF1IP,79682
MLF1,4291
MLF2,8079
MLH1,4292
MLH3,27030
MLKL,197259
MLL2,8085
MLL3,58508
MLL4,9757
MLL5,55904
MLLT10,8028
MLLT11,10962
MLLT1,4298
MLLT3,4300
MLLT4,4301
MLLT6,4302
MLL,4297
MLNR,2862
MLN,4295
MLPH,79083
MLST8,64223
MLXIPL,51085
MLXIP,22877
MLX,6945
MLYCD,23417
MMAA,166785
MMAB,326625
MMACHC,25974
MMADHC,27249
MMD2,221938
MMD,23531
MMEL1,79258
MME,4311
MMGT1,93380
MMP10,4319
MMP11,4320
MMP12,4321
MMP13,4322
MMP14,4323
MMP15,4324
MMP16,4325
MMP17,4326
MMP19,4327
MMP1,4312
MMP20,9313
MMP21,118856
MMP23A,8511
MMP23B,8510
MMP24,10893
MMP25,64386
MMP26,56547
MMP27,64066
MMP28,79148
MMP2,4313
MMP3,4314
MMP7,4316
MMP8,4317
MMP9,4318
MMRN1,22915
MMRN2,79812
MMS19,64210
MN1,4330
MNAT1,4331
MND1,84057
MNDA,4332
MNS1,55329
MNT,4335
MNX1,3110
MOAP1,64112
MOB2,81532
MOBKL1A,92597
MOBKL1B,55233
MOBKL2A,126308
MOBKL2B,79817
MOBKL2C,148932
MOBKL3,25843
MOBP,4336
MOCOS,55034
MOCS1,4337
MOCS2,4338
MOCS3,27304
MOGAT1,116255
MOGAT2,80168
MOGAT3,346606
MOGS,7841
MOG,4340
MON1A,84315
MON1B,22879
MON2,23041
MORC1,27136
MORC2,22880
MORC3,23515
MORC4,79710
MORF4L1,10933
MORF4L2,9643
MORF4,10934
MORN1,79906
MORN2,729967
MORN3,283385
MORN4,118812
MORN5,254956
MOSC1,64757
MOSC2,54996
MOSPD1,56180
MOSPD2,158747
MOSPD3,64598
MOS,4342
MOV10L1,54456
MOV10,4343
MOXD1,26002
MPDU1,9526
MPDZ,8777
MPEG1,219972
MPG,4350
MPHOSPH10,10199
MPHOSPH6,10200
MPHOSPH8,54737
MPHOSPH9,10198
MPI,4351
MPL,4352
MPND,84954
MPO,4353
MPP1,4354
MPP2,4355
MPP3,4356
MPP4,58538
MPP5,64398
MPP6,51678
MPP7,143098
MPPE1,65258
MPPED1,758
MPPED2,744
MPRIP,23164
MPST,4357
MPV17L2,84769
MPV17L,255027
MPV17,4358
MPZL1,9019
MPZL2,10205
MPZL3,196264
MPZ,4359
MR1,3140
MRAP2,112609
MRAP,56246
MRAS,22808
MRC1,4360
MRC2,9902
MRE11A,4361
MREG,55686
MRFAP1L1,114932
MRFAP1,93621
MRGPRD,116512
MRGPRE,116534
MRGPRF,116535
MRGPRG,386746
MRGPRX1,259249
MRGPRX2,117194
MRGPRX3,117195
MRGPRX4,117196
MRI1,84245
MRM1,79922
MRO,83876
MRP63,78988
MRPL10,124995
MRPL11,65003
MRPL12,6182
MRPL13,28998
MRPL14,64928
MRPL15,29088
MRPL16,54948
MRPL17,63875
MRPL18,29074
MRPL19,9801
MRPL1,65008
MRPL20,55052
MRPL21,219927
MRPL22,29093
MRPL23,6150
MRPL24,79590
MRPL27,51264
MRPL28,10573
MRPL2,51069
MRPL30,51263
MRPL32,64983
MRPL33,9553
MRPL34,64981
MRPL35,51318
MRPL36,64979
MRPL37,51253
MRPL38,64978
MRPL39,54148
MRPL3,11222
MRPL40,64976
MRPL41,64975
MRPL42P5,359821
MRPL42,28977
MRPL43,84545
MRPL44,65080
MRPL45,84311
MRPL46,26589
MRPL47,57129
MRPL48,51642
MRPL49,740
MRPL4,51073
MRPL50,54534
MRPL51,51258
MRPL52,122704
MRPL53,116540
MRPL54,116541
MRPL55,128308
MRPL9,65005
MRPS10,55173
MRPS11,64963
MRPS12,6183
MRPS14,63931
MRPS15,64960
MRPS16,51021
MRPS17,51373
MRPS18A,55168
MRPS18B,28973
MRPS18C,51023
MRPS21,54460
MRPS22,56945
MRPS23,51649
MRPS24,64951
MRPS25,64432
MRPS26,64949
MRPS27,23107
MRPS28,28957
MRPS2,51116
MRPS30,10884
MRPS31,10240
MRPS33,51650
MRPS34,65993
MRPS35,60488
MRPS36,92259
MRPS5,64969
MRPS6,64968
MRPS7,51081
MRPS9,64965
MRRF,92399
MRS2P2,729633
MRS2,57380
MRTO4,51154
MRVI1,10335
MS4A10,341116
MS4A12,54860
MS4A13,503497
MS4A14,84689
MS4A15,219995
MS4A1,931
MS4A2,2206
MS4A3,932
MS4A4A,51338
MS4A5,64232
MS4A6A,64231
MS4A6E,245802
MS4A7,58475
MS4A8B,83661
MSC,9242
MSGN1,343930
MSH2,4436
MSH3,4437
MSH4,4438
MSH5,4439
MSH6,2956
MSI1,4440
MSI2,124540
MSL1,339287
MSL2,55167
MSL3L2,151507
MSL3,10943
MSLNL,401827
MSLN,10232
MSMB,4477
MSMP,692094
MSN,4478
MSR1,4481
MSRA,4482
MSRB2,22921
MSRB3,253827
MST1P2,11209
MST1P9,11223
MST1R,4486
MST1,4485
MST4,51765
MSTN,2660
MSTO1,55154
MSTO2P,100129405
MSX1,4487
MSX2P1,55545
MSX2,4488
MT1A,4489
MT1B,4490
MT1DP,326343
MT1E,4493
MT1F,4494
MT1G,4495
MT1H,4496
MT1IP,644314
MT1L,4500
MT1M,4499
MT1X,4501
MT2A,4502
MT3,4504
MT4,84560
MTA1,9112
MTA2,9219
MTA3,57504
MTAP,4507
MTBP,27085
MTCH1,23787
MTCH2,23788
MTCP1NB,100272147
MTCP1,4515
MTDH,92140
MTERFD1,51001
MTERFD2,130916
MTERFD3,80298
MTERF,7978
MTF1,4520
MTF2,22823
MTFMT,123263
MTFR1,9650
MTG1,92170
MTHFD1L,25902
MTHFD1,4522
MTHFD2L,441024
MTHFD2,10797
MTHFR,4524
MTHFSD,64779
MTHFS,10588
MTIF2,4528
MTIF3,219402
MTL5,9633
MTM1,4534
MTMR10,54893
MTMR11,10903
MTMR12,54545
MTMR14,64419
MTMR15,22909
MTMR1,8776
MTMR2,8898
MTMR3,8897
MTMR4,9110
MTMR6,9107
MTMR7,9108
MTMR8,55613
MTMR9L,339483
MTMR9,66036
MTNR1A,4543
MTNR1B,4544
MTO1,25821
MTOR,2475
MTP18,51537
MTPAP,55149
MTRF1L,54516
MTRF1,9617
MTRR,4552
MTR,4548
MTSS1L,92154
MTSS1,9788
MTTP,4547
MTUS1,57509
MTUS2,23281
MTVR2,246754
MTX1,4580
MTX2,10651
MTX3,345778
MUC12,10071
MUC13,56667
MUC15,143662
MUC16,94025
MUC17,140453
MUC1,4582
MUC20,200958
MUC21,394263
MUC2,4583
MUC4,4585
MUC5B,727897
MUC6,4588
MUC7,4589
MUCL1,118430
MUDENG,55745
MUL1,79594
MUM1L1,139221
MUM1,84939
MURC,347273
MUS81,80198
MUSK,4593
MUSTN1,389125
MUTED,63915
MUTYH,4595
MUT,4594
MVD,4597
MVK,4598
MVP,9961
MX1,4599
MX2,4600
MXD1,4084
MXD3,83463
MXD4,10608
MXI1,4601
MXRA5,25878
MXRA7,439921
MXRA8,54587
MYADML2,255275
MYADML,151325
MYADM,91663
MYBBP1A,10514
MYBL1,4603
MYBL2,4605
MYBPC1,4604
MYBPC2,4606
MYBPC3,4607
MYBPHL,343263
MYBPH,4608
MYB,4602
MYCBP2,23077
MYCBPAP,84073
MYCBP,26292
MYCL1,4610
MYCNOS,10408
MYCN,4613
MYCT1,80177
MYC,4609
MYD88,4615
MYEF2,50804
MYEOV2,150678
MYEOV,26579
MYF5,4617
MYF6,4618
MYH10,4628
MYH11,4629
MYH13,8735
MYH14,79784
MYH15,22989
MYH16,84176
MYH1,4619
MYH2,4620
MYH3,4621
MYH4,4622
MYH6,4624
MYH7B,57644
MYH7,4625
MYH8,4626
MYH9,4627
MYL10,93408
MYL12A,10627
MYL12B,103910
MYL1,4632
MYL2,4633
MYL3,4634
MYL4,4635
MYL5,4636
MYL6B,140465
MYL6,4637
MYL7,58498
MYL9,10398
MYLIP,29116
MYLK2,85366
MYLK3,91807
MYLK4,340156
MYLK,4638
MYLPF,29895
MYNN,55892
MYO10,4651
MYO15A,51168
MYO15B,80022
MYO16,23026
MYO18A,399687
MYO18B,84700
MYO19,80179
MYO1A,4640
MYO1B,4430
MYO1C,4641
MYO1D,4642
MYO1E,4643
MYO1F,4542
MYO1G,64005
MYO1H,283446
MYO3A,53904
MYO3B,140469
MYO5A,4644
MYO5B,4645
MYO5C,55930
MYO6,4646
MYO7A,4647
MYO7B,4648
MYO9A,4649
MYO9B,4650
MYOCD,93649
MYOC,4653
MYOD1,4654
MYOF,26509
MYOG,4656
MYOM1,8736
MYOM2,9172
MYOM3,127294
MYOT,9499
MYOZ1,58529
MYOZ2,51778
MYOZ3,91977
MYPN,84665
MYPOP,339344
MYRIP,25924
MYSM1,114803
MYST1,84148
MYST2,11143
MYST3,7994
MYST4,23522
MYT1L,23040
MYT1,4661
MZF1,7593
N4BP1,9683
N4BP2L1,90634
N4BP2L2,10443
N4BP2,55728
N4BP3,23138
N6AMT1,29104
N6AMT2,221143
NAA10,8260
NAA11,84779
NAA15,80155
NAA16,79612
NAA20,51126
NAA25,80018
NAA30,122830
NAA35,60560
NAA38,51691
NAA40,79829
NAA50,80218
NAAA,27163
NAALAD2,10003
NAALADL1,10004
NAALADL2,254827
NAB1,4664
NAB2,4665
NACA2,342538
NACAD,23148
NACAP1,83955
NACA,4666
NACC1,112939
NACC2,138151
NADK,65220
NADSYN1,55191
NAE1,8883
NAF1,92345
NAGA,4668
NAGK,55577
NAGLU,4669
NAGPA,51172
NAGS,162417
NAIF1,203245
NAIP,4671
NALCN,259232
NAMPT,10135
NANOG,79923
NANOS1,340719
NANOS2,339345
NANOS3,342977
NANP,140838
NANS,54187
NAP1L1,4673
NAP1L2,4674
NAP1L3,4675
NAP1L4,4676
NAP1L5,266812
NAP1L6,645996
NAPA,8775
NAPB,63908
NAPEPLD,222236
NAPG,8774
NAPRT1,93100
NAPSA,9476
NAPSB,256236
NARFL,64428
NARF,26502
NARG2,79664
NARS2,79731
NARS,4677
NASP,4678
NAT10,55226
NAT14,57106
NAT15,79903
NAT1,9
NAT2,10
NAT6,24142
NAT8B,51471
NAT8L,339983
NAT8,9027
NAT9,26151
NAV1,89796
NAV2,89797
NAV3,89795
NBAS,51594
NBEAL1,65065
NBEAL2,23218
NBEA,26960
NBL1,4681
NBLA00301,79804
NBN,4683
NBPF10,100132406
NBPF14,25832
NBPF15,284565
NBPF16,728936
NBPF1,55672
NBPF22P,285622
NBPF3,84224
NBPF4,148545
NBPF6,653149
NBPF7,343505
NBPF9,400818
NBR1,4077
NBR2,10230
NCALD,83988
NCAM1,4684
NCAM2,4685
NCAN,1463
NCAPD2,9918
NCAPD3,23310
NCAPG2,54892
NCAPG,64151
NCAPH2,29781
NCAPH,23397
NCBP1,4686
NCBP2,22916
NCCRP1,342897
NCDN,23154
NCEH1,57552
NCF1B,654816
NCF1C,654817
NCF1,653361
NCF2,4688
NCF4,4689
NCK1,4690
NCK2,8440
NCKAP1L,3071
NCKAP1,10787
NCKAP5L,57701
NCKAP5,344148
NCKIPSD,51517
NCLN,56926
NCL,4691
NCOA1,8648
NCOA2,10499
NCOA3,8202
NCOA4,8031
NCOA5,57727
NCOA6,23054
NCOA7,135112
NCOR1,9611
NCOR2,9612
NCR1,9437
NCR2,9436
NCR3,259197
NCRNA00028,140875
NCRNA00029,100144596
NCRNA00032,158035
NCRNA00051,619434
NCRNA00052,145978
NCRNA00081,92482
NCRNA00085,147650
NCRNA00086,399668
NCRNA00087,644596
NCRNA00092,100188953
NCRNA00093,100188954
NCRNA00094,266655
NCRNA00095,283932
NCRNA00099,359822
NCRNA00105,80161
NCRNA00107,283981
NCRNA00110,642976
NCRNA00111,54090
NCRNA00112,54089
NCRNA00113,54088
NCRNA00114,400866
NCRNA00115,79854
NCRNA00116,205251
NCRNA00119,348808
NCRNA00120,55389
NCRNA00152,112597
NCRNA00157,54075
NCRNA00158,54072
NCRNA00159,54070
NCRNA00160,54064
NCRNA00161,118421
NCRNA00162,378825
NCRNA00164,554226
NCRNA00167,440072
NCRNA00169,400508
NCRNA00171,80862
NCRNA00173,100287569
NCRNA00174,285908
NCRNA00175,378832
NCRNA00176,284739
NCRNA00181,503538
NCRNA00182,100302692
NCRNA00183,554203
NCRNA00185,55410
NCRNA00188,125144
NCRNA00189,193629
NCRNA00200,399706
NCRNA00201,284702
NCRNA00202,387644
NCRNA00203,319085
NCRNA00204B,286967
NCRNA00207,388910
NCRNA00219,114915
NCRNA00230B,401629
NCRNA00235,64493
NCS1,23413
NCSTN,23385
NDC80,10403
NDE1,54820
NDEL1,81565
NDFIP1,80762
NDFIP2,54602
NDNL2,56160
NDN,4692
NDOR1,27158
NDP,4693
NDRG1,10397
NDRG2,57447
NDRG3,57446
NDRG4,65009
NDST1,3340
NDST2,8509
NDST3,9348
NDST4,64579
NDUFA10,4705
NDUFA11,126328
NDUFA12,55967
NDUFA13,51079
NDUFA1,4694
NDUFA2,4695
NDUFA3,4696
NDUFA4L2,56901
NDUFA4,4697
NDUFA5,4698
NDUFA6,4700
NDUFA7,4701
NDUFA8,4702
NDUFA9,4704
NDUFAB1,4706
NDUFAF1,51103
NDUFAF2,91942
NDUFAF3,25915
NDUFAF4,29078
NDUFB10,4716
NDUFB11,54539
NDUFB1,4707
NDUFB2,4708
NDUFB3,4709
NDUFB4,4710
NDUFB5,4711
NDUFB6,4712
NDUFB7,4713
NDUFB8,4714
NDUFB9,4715
NDUFC1,4717
NDUFC2,4718
NDUFS1,4719
NDUFS2,4720
NDUFS3,4722
NDUFS4,4724
NDUFS5,4725
NDUFS6,4726
NDUFS7,374291
NDUFS8,4728
NDUFV1,4723
NDUFV2,4729
NDUFV3,4731
NEAT1,283131
NEBL,10529
NEB,4703
NECAB1,64168
NECAB2,54550
NECAB3,63941
NECAP1,25977
NECAP2,55707
NEDD1,121441
NEDD4L,23327
NEDD4,4734
NEDD8,4738
NEDD9,4739
NEFH,4744
NEFL,4747
NEFM,4741
NEGR1,257194
NEIL1,79661
NEIL2,252969
NEIL3,55247
NEK10,152110
NEK11,79858
NEK1,4750
NEK2,4751
NEK3,4752
NEK4,6787
NEK5,341676
NEK6,10783
NEK7,140609
NEK8,284086
NEK9,91754
NELF,26012
NELL1,4745
NELL2,4753
NENF,29937
NEO1,4756
NES,10763
NET1,10276
NETO1,81832
NETO2,81831
NEU1,4758
NEU2,4759
NEU3,10825
NEU4,129807
NEURL1B,54492
NEURL2,140825
NEURL3,93082
NEURL4,84461
NEURL,9148
NEUROD1,4760
NEUROD2,4761
NEUROD4,58158
NEUROD6,63974
NEUROG1,4762
NEUROG2,63973
NEUROG3,50674
NEXN,91624
NF1P1,440225
NF1,4763
NF2,4771
NFAM1,150372
NFASC,23114
NFAT5,10725
NFATC1,4772
NFATC2IP,84901
NFATC2,4773
NFATC3,4775
NFATC4,4776
NFE2L1,4779
NFE2L2,4780
NFE2L3,9603
NFE2,4778
NFIA,4774
NFIB,4781
NFIC,4782
NFIL3,4783
NFIX,4784
NFKB1,4790
NFKB2,4791
NFKBIA,4792
NFKBIB,4793
NFKBID,84807
NFKBIE,4794
NFKBIL1,4795
NFKBIL2,4796
NFKBIZ,64332
NFRKB,4798
NFS1,9054
NFU1,27247
NFX1,4799
NFXL1,152518
NFYA,4800
NFYB,4801
NFYC,4802
NGB,58157
NGDN,25983
NGEF,25791
NGFRAP1,27018
NGFR,4804
NGF,4803
NGLY1,55768
NGRN,51335
NHEDC1,150159
NHEDC2,133308
NHEG1,100294720
NHEJ1,79840
NHLH1,4807
NHLH2,4808
NHLRC1,378884
NHLRC2,374354
NHLRC3,387921
NHLRC4,283948
NHP2L1,4809
NHP2,55651
NHSL1,57224
NHSL2,340527
NHS,4810
NICN1,84276
NID1,4811
NID2,22795
NIF3L1,60491
NINJ1,4814
NINJ2,4815
NINL,22981
NIN,51199
NIP7,51388
NIPA1,123606
NIPA2,81614
NIPAL1,152519
NIPAL2,79815
NIPAL3,57185
NIPAL4,348938
NIPBL,25836
NIPSNAP1,8508
NIPSNAP3A,25934
NIPSNAP3B,55335
NISCH,11188
NIT1,4817
NIT2,56954
NKAIN1,79570
NKAIN2,154215
NKAIN3,286183
NKAIN4,128414
NKAPL,222698
NKAP,79576
NKD1,85407
NKD2,85409
NKG7,4818
NKIRAS1,28512
NKIRAS2,28511
NKPD1,284353
NKRF,55922
NKTR,4820
NKX1-2,390010
NKX2-1,7080
NKX2-2,4821
NKX2-3,159296
NKX2-4,644524
NKX2-5,1482
NKX2-6,137814
NKX2-8,26257
NKX3-1,4824
NKX3-2,579
NKX6-1,4825
NKX6-2,84504
NKX6-3,157848
NLE1,54475
NLGN1,22871
NLGN2,57555
NLGN3,54413
NLGN4X,57502
NLGN4Y,22829
NLK,51701
NLN,57486
NLRC3,197358
NLRC4,58484
NLRC5,84166
NLRP10,338322
NLRP11,204801
NLRP12,91662
NLRP13,126204
NLRP14,338323
NLRP1,22861
NLRP2,55655
NLRP3,114548
NLRP4,147945
NLRP5,126206
NLRP6,171389
NLRP7,199713
NLRP8,126205
NLRP9,338321
NLRX1,79671
NMBR,4829
NMB,4828
NMD3,51068
NME1-NME2,654364
NME1,4830
NME2P1,283458
NME2,4831
NME3,4832
NME4,4833
NME5,8382
NME6,10201
NME7,29922
NMI,9111
NMNAT1,64802
NMNAT2,23057
NMNAT3,349565
NMRAL1,57407
NMS,129521
NMT1,4836
NMT2,9397
NMUR1,10316
NMUR2,56923
NMU,10874
NNAT,4826
NNMT,4837
NNT,23530
NOB1,28987
NOBOX,135935
NOC2L,26155
NOC3L,64318
NOC4L,79050
NOD1,10392
NOD2,64127
NODAL,4838
NOG,9241
NOL10,79954
NOL11,25926
NOL12,79159
NOL3,8996
NOL4,8715
NOL6,65083
NOL7,51406
NOL8,55035
NOL9,79707
NOLC1,9221
NOM1,64434
NOMO1,23420
NOMO2,283820
NOMO3,408050
NONO,4841
NOP10,55505
NOP14,8602
NOP16,51491
NOP2,4839
NOP56,10528
NOP58,51602
NOS1AP,9722
NOS1,4842
NOS2,4843
NOS3,4846
NOSIP,51070
NOSTRIN,115677
NOTCH1,4851
NOTCH2NL,388677
NOTCH2,4853
NOTCH3,4854
NOTCH4,4855
NOTO,344022
NOTUM,147111
NOVA1,4857
NOVA2,4858
NOV,4856
NOX1,27035
NOX3,50508
NOX4,50507
NOX5,79400
NOXA1,10811
NOXO1,124056
NPAS1,4861
NPAS2,4862
NPAS3,64067
NPAS4,266743
NPAT,4863
NPBWR1,2831
NPBWR2,2832
NPB,256933
NPC1L1,29881
NPC1,4864
NPC2,10577
NPDC1,56654
NPEPL1,79716
NPEPPS,9520
NPFFR1,64106
NPFFR2,10886
NPFF,8620
NPHP1,4867
NPHP3,27031
NPHP4,261734
NPHS1,4868
NPHS2,7827
NPIPL3,23117
NPIP,9284
NPLOC4,55666
NPL,80896
NPM1,4869
NPM2,10361
NPM3,10360
NPNT,255743
NPPA,4878
NPPB,4879
NPPC,4880
NPR1,4881
NPR2,4882
NPR3,4883
NPRL2,10641
NPRL3,8131
NPSR1,387129
NPS,594857
NPTN,27020
NPTX1,4884
NPTX2,4885
NPTXR,23467
NPVF,64111
NPW,283869
NPY1R,4886
NPY2R,4887
NPY5R,4889
NPY6R,4888
NPY,4852
NQO1,1728
NQO2,4835
NR0B1,190
NR0B2,8431
NR1D1,9572
NR1D2,9975
NR1H2,7376
NR1H3,10062
NR1H4,9971
NR1I2,8856
NR1I3,9970
NR2C1,7181
NR2C2AP,126382
NR2C2,7182
NR2E1,7101
NR2E3,10002
NR2F1,7025
NR2F2,7026
NR2F6,2063
NR3C1,2908
NR3C2,4306
NR4A1,3164
NR4A2,4929
NR4A3,8013
NR5A1,2516
NR5A2,2494
NR6A1,2649
NRADDP,100129354
NRAP,4892
NRARP,441478
NRAS,4893
NRBF2,29982
NRBP1,29959
NRBP2,340371
NRCAM,4897
NRD1,4898
NRF1,4899
NRG1,3084
NRG2,9542
NRG3,10718
NRG4,145957
NRGN,4900
NRIP1,8204
NRIP2,83714
NRIP3,56675
NRK,203447
NRL,4901
NRM,11270
NRN1L,123904
NRN1,51299
NRP1,8829
NRP2,8828
NRSN1,140767
NRSN2,80023
NRTN,4902
NRXN1,9378
NRXN2,9379
NRXN3,9369
NSA2,10412
NSD1,64324
NSDHL,50814
NSFL1C,55968
NSF,4905
NSL1,25936
NSMAF,8439
NSMCE1,197370
NSMCE2,286053
NSMCE4A,54780
NSUN2,54888
NSUN3,63899
NSUN4,387338
NSUN5P1,155400
NSUN5P2,260294
NSUN5,55695
NSUN6,221078
NSUN7,79730
NT5C1A,84618
NT5C1B,93034
NT5C2,22978
NT5C3L,115024
NT5C3,51251
NT5C,30833
NT5DC1,221294
NT5DC2,64943
NT5DC3,51559
NT5E,4907
NT5M,56953
NTAN1,123803
NTF3,4908
NTF4,4909
NTHL1,4913
NTM,50863
NTN1,9423
NTN3,4917
NTN4,59277
NTN5,126147
NTNG1,22854
NTNG2,84628
NTRK1,4914
NTRK2,4915
NTRK3,4916
NTSR1,4923
NTSR2,23620
NTS,4922
NUAK1,9891
NUAK2,81788
NUB1,51667
NUBP1,4682
NUBP2,10101
NUBPL,80224
NUCB1,4924
NUCB2,4925
NUCKS1,64710
NUDCD1,84955
NUDCD2,134492
NUDCD3,23386
NUDC,10726
NUDT10,170685
NUDT11,55190
NUDT12,83594
NUDT13,25961
NUDT14,256281
NUDT15,55270
NUDT16L1,84309
NUDT16P1,152195
NUDT16,131870
NUDT17,200035
NUDT18,79873
NUDT19,390916
NUDT1,4521
NUDT21,11051
NUDT22,84304
NUDT2,318
NUDT3,11165
NUDT4,11163
NUDT5,11164
NUDT6,11162
NUDT7,283927
NUDT8,254552
NUDT9P1,119369
NUDT9,53343
NUF2,83540
NUFIP1,26747
NUFIP2,57532
NUMA1,4926
NUMBL,9253
NUMB,8650
NUP107,57122
NUP133,55746
NUP153,9972
NUP155,9631
NUP160,23279
NUP188,23511
NUP205,23165
NUP210L,91181
NUP210,23225
NUP214,8021
NUP35,129401
NUP37,79023
NUP43,348995
NUP50,10762
NUP54,53371
NUP62CL,54830
NUP62,23636
NUP85,79902
NUP88,4927
NUP93,9688
NUP98,4928
NUPL1,9818
NUPL2,11097
NUPR1,26471
NUS1,116150
NUSAP1,51203
NUTF2,10204
NVL,4931
NWD1,284434
NXF1,10482
NXF2B,728343
NXF2,56001
NXF3,56000
NXF4,55999
NXF5,55998
NXNL1,115861
NXNL2,158046
NXN,64359
NXPH1,30010
NXPH2,11249
NXPH3,11248
NXPH4,11247
NXT1,29107
NXT2,55916
NYNRIN,57523
NYX,60506
OAF,220323
OAS1,4938
OAS2,4939
OAS3,4940
OASL,8638
OAT,4942
OAZ1,4946
OAZ2,4947
OAZ3,51686
OBFC1,79991
OBFC2A,64859
OBFC2B,79035
OBP2A,29991
OBP2B,29989
OBSCN,84033
OBSL1,23363
OC90,729330
OCA2,4948
OCEL1,79629
OCIAD1,54940
OCIAD2,132299
OCLM,10896
OCLN,4950
OCM2,4951
OCM,654231
OCRL,4952
ODAM,54959
ODC1,4953
ODF1,4956
ODF2L,57489
ODF2,4957
ODF3B,440836
ODF3L1,161753
ODF3L2,284451
ODF3,113746
ODF4,146852
ODZ1,10178
ODZ2,57451
ODZ3,55714
ODZ4,26011
OFD1,8481
OGDHL,55753
OGDH,4967
OGFOD1,55239
OGFOD2,79676
OGFRL1,79627
OGFR,11054
OGG1,4968
OGN,4969
OGT,8473
OIP5,11339
OIT3,170392
OLA1,29789
OLAH,55301
OLFM1,10439
OLFM2,93145
OLFM3,118427
OLFM4,10562
OLFML1,283298
OLFML2A,169611
OLFML2B,25903
OLFML3,56944
OLIG1,116448
OLIG2,10215
OLIG3,167826
OLR1,4973
OMA1,115209
OMD,4958
OMG,4974
OMP,4975
ONECUT1,3175
ONECUT2,9480
ONECUT3,390874
OOEP,441161
OPA1,4976
OPA3,80207
OPALIN,93377
OPCML,4978
OPHN1,4983
OPLAH,26873
OPN1LW,5956
OPN1MW,2652
OPN1SW,611
OPN3,23596
OPN4,94233
OPN5,221391
OPRD1,4985
OPRK1,4986
OPRL1,4987
OPRM1,4988
OPTC,26254
OPTN,10133
OR10A2,341276
OR10A3,26496
OR10A4,283297
OR10A5,144124
OR10A6,390093
OR10A7,121364
OR10AD1,121275
OR10AG1,282770
OR10C1,442194
OR10G2,26534
OR10G3,26533
OR10G4,390264
OR10G7,390265
OR10G8,219869
OR10G9,219870
OR10H1,26539
OR10H2,26538
OR10H3,26532
OR10H4,126541
OR10H5,284433
OR10J1,26476
OR10J3,441911
OR10J5,127385
OR10K1,391109
OR10K2,391107
OR10P1,121130
OR10Q1,219960
OR10R2,343406
OR10S1,219873
OR10T2,128360
OR10V1,390201
OR10W1,81341
OR10X1,128367
OR10Z1,128368
OR11A1,26531
OR11G2,390439
OR11H12,440153
OR11H1,81061
OR11H4,390442
OR11H6,122748
OR11L1,391189
OR12D2,26529
OR12D3,81797
OR13A1,79290
OR13C2,392376
OR13C3,138803
OR13C4,138804
OR13C5,138799
OR13C8,138802
OR13C9,286362
OR13D1,286365
OR13F1,138805
OR13G1,441933
OR13H1,347468
OR13J1,392309
OR14A16,284532
OR14C36,127066
OR14I1,401994
OR14J1,442191
OR1A1,8383
OR1A2,26189
OR1B1,347169
OR1C1,26188
OR1D2,4991
OR1D4,8385
OR1E1,8387
OR1E2,8388
OR1F1,4992
OR1F2P,26184
OR1G1,8390
OR1I1,126370
OR1J1,347168
OR1J2,26740
OR1J4,26219
OR1K1,392392
OR1L1,26737
OR1L3,26735
OR1L4,254973
OR1L6,392390
OR1L8,138881
OR1M1,125963
OR1N1,138883
OR1N2,138882
OR1Q1,158131
OR1S1,219959
OR1S2,219958
OR2A12,346525
OR2A14,135941
OR2A1,346528
OR2A25,392138
OR2A2,442361
OR2A4,79541
OR2A5,393046
OR2A7,401427
OR2A9P,441295
OR2AE1,81392
OR2AG1,144125
OR2AG2,338755
OR2AK2,391191
OR2AT4,341152
OR2B11,127623
OR2B2,81697
OR2B3,442184
OR2B6,26212
OR2C1,4993
OR2C3,81472
OR2D2,120776
OR2D3,120775
OR2F1,26211
OR2F2,135948
OR2G2,81470
OR2G3,81469
OR2G6,391211
OR2H1,26716
OR2H2,7932
OR2J2,26707
OR2J3,442186
OR2K2,26248
OR2L13,284521
OR2L1P,26247
OR2L2,26246
OR2L3,391192
OR2L8,391190
OR2M1P,388762
OR2M2,391194
OR2M3,127062
OR2M4,26245
OR2M5,127059
OR2M7,391196
OR2S2,56656
OR2T10,127069
OR2T11,127077
OR2T12,127064
OR2T1,26696
OR2T27,403239
OR2T29,343563
OR2T2,401992
OR2T33,391195
OR2T34,127068
OR2T35,403244
OR2T3,343173
OR2T4,127074
OR2T5,401993
OR2T6,254879
OR2T8,343172
OR2V2,285659
OR2W1,26692
